date,spread_level,vix
2022-05-27,4.64,3.2472688993694185
2022-05-30,4.64,3.2786530289040616
2022-05-31,4.64,3.2653776585196206
2022-06-01,4.64,3.2461018111217923
2022-06-02,4.64,3.20761263258949
2022-06-03,4.64,3.210440346047099
2022-06-06,4.64,3.221671912170202
2022-06-07,4.64,3.1788868166518376
2022-06-08,4.64,3.1763857732472487
2022-06-09,4.64,3.261552099148637
2022-06-10,4.64,3.3232358401924436
2022-06-13,4.64,3.5269485869677157
2022-06-14,4.64,3.487069220736119
2022-06-15,4.64,3.3884498088396526
2022-06-16,4.64,3.4949912609485163
2022-06-17,4.64,3.4381719844535166
2022-06-20,4.64,3.434954478460289
2022-06-21,4.64,3.4075107437187473
2022-06-22,4.64,3.3655702040190043
2022-06-23,4.64,3.3690184832979204
2022-06-24,4.64,3.3043193066856684
2022-06-27,4.64,3.2939832973550063
2022-06-28,4.64,3.344979701663927
2022-06-29,4.64,3.3379025312898416
2022-06-30,4.64,3.3572454941329726
2022-07-01,4.64,3.2846635654062037
2022-07-04,4.64,3.315276319154516
2022-07-05,4.64,3.315639493300509
2022-07-06,4.64,3.2857865301508276
2022-07-07,4.64,3.261168737058452
2022-07-08,4.64,3.204371138665319
2022-07-11,4.64,3.2646137165420543
2022-07-12,4.64,3.306520334720247
2022-07-13,4.64,3.2891478778535324
2022-07-14,4.64,3.2733640101522705
2022-07-15,4.64,3.1875915348284343
2022-07-18,4.64,3.2308043957334744
2022-07-19,4.64,3.1986731175506815
2022-07-20,4.64,3.1730412885244013
2022-07-21,4.64,3.1402654242862895
2022-07-22,4.64,3.136797713832594
2022-07-25,4.64,3.151025157960026
2022-07-26,4.64,3.206398303357088
2022-07-27,4.64,3.1458749319837103
2022-07-28,4.64,3.1059310658520665
2022-07-29,4.64,3.0601145324832593
2022-08-01,4.64,3.1285133847878095
2022-08-02,4.64,3.175132901920282
2022-08-03,4.64,3.08876713952118
2022-08-04,4.64,3.0652583362026014
2022-08-05,4.64,3.0516399054922867
2022-08-08,4.64,3.058237478905388
2022-08-09,4.64,3.080532875246456
2022-08-10,4.64,2.9826470340053355
2022-08-11,4.64,3.005682604407159
2022-08-12,4.64,2.9719517448885875
2022-08-15,4.64,2.9932291433358724
2022-08-16,4.64,2.9801108926510342
2022-08-17,4.64,2.990719731730447
2022-08-18,4.64,2.9734866646066713
2022-08-19,4.64,3.0252910757955354
2022-08-22,4.64,3.169685580677429
2022-08-23,4.64,3.1826266921930797
2022-08-24,4.64,3.1276373444339294
2022-08-25,4.64,3.0809921175048145
2022-08-26,4.64,3.241028629509334
2022-08-29,4.64,3.266141017335315
2022-08-30,4.64,3.266141017335315
2022-08-31,4.64,3.2530839961979376
2022-09-01,4.64,3.241028629509334
2022-09-02,4.64,3.2375012889913655
2022-09-05,4.64,3.2577118486533987
2022-09-06,4.64,3.2924979647388146
2022-09-07,4.64,3.204371138665319
2022-09-08,4.64,3.1616703510974213
2022-09-09,4.64,3.126321843257593
2022-09-12,4.64,3.1726224403507386
2022-09-13,4.64,3.305787196857497
2022-09-14,4.64,3.264231526588998
2022-09-15,4.64,3.2684276036974484
2022-09-16,4.64,3.269568939183719
2022-09-19,4.64,3.248822901236153
2022-09-20,4.64,3.3017453026904953
2022-09-21,4.64,3.331847303527362
2022-09-22,4.64,3.3087165288679903
2022-09-23,4.64,3.3985271531062766
2022-09-26,4.64,3.4738280726970627
2022-09-27,4.64,3.484312288372662
2022-09-28,4.64,3.407179453339703
2022-09-29,4.64,3.460723360976182
2022-09-30,4.64,3.453789831781326
2022-10-03,4.64,3.40452517175483
2022-10-04,4.64,3.3697067145707846
2022-10-05,4.64,3.351656936102019
2022-10-06,4.64,3.4183822064162563
2022-10-07,4.64,3.445533195482207
2022-10-10,4.64,3.479700443150099
2022-10-11,4.64,3.515418525752178
2022-10-12,4.64,3.5136328109919437
2022-10-13,4.64,3.4638591427868666
2022-10-14,4.64,3.4663607075685685
2022-10-17,4.64,3.445852022202587
2022-10-18,4.64,3.417726683613366
2022-10-19,4.64,3.4262151446374434
2022-10-20,4.64,3.4005304926744517
2022-10-21,4.64,3.3908102887756684
2022-10-24,4.64,3.396184839838611
2022-10-25,4.64,3.3484995926617063
2022-10-26,4.64,3.3061538329752613
2022-10-27,4.64,3.3101779832749867
2022-10-28,4.64,3.248434627109745
2022-10-31,4.64,3.2534704696327
2022-11-01,4.64,3.2507620137305224
2022-11-02,4.64,3.2526973733437115
2022-11-03,4.64,3.2308043957334744
2022-11-04,4.64,3.2007118542405295
2022-11-07,4.64,3.192531849528599
2022-11-08,4.64,3.2402458506043934
2022-11-09,4.64,3.261552099148637
2022-11-10,4.64,3.158276202739271
2022-11-11,4.64,3.1144038032714896
2022-11-14,4.64,3.166740070447672
2022-11-15,4.64,3.2003044392827653
